annotater_id,table_ids,hypothesis,label
GW107,T2078,“부처님의 생일”은 매년 같은 날에 축하됩니다.,C
GW52,T2078,“부다의 생일”은 아시아의 일부 지역에서 널리 축하됩니다.,E
GW52,T2078,“부다의 생일”은 아시아 밖의 사람들에 의해 축하 될 수 있습니다.,N
GW52,T2078,부처님의 생일은 매년 같은 날입니다.,C
GW4,T2079,‘불타는 사람’은 30년 넘게 계속되고 있다.,E
GW4,T2079,불타는 사람은 매년 정확히 같은 장소에서 개최됩니다.,N
GW4,T2079,불타는 사람은 일년에 여러 번 발생합니다.,C
GW89,T2079,매년 네바다에서 열리는 ‘불타는 사람’ 축제입니다.,E
GW89,T2079,Larry Harvey가 이벤트를 담당합니다.,N
GW89,T2079,1976년 ‘불타는 사람’ 축제가 시작됐다.,C
GW1,T2079,Burning Man은 1986년 여름에 개봉했다.,E
GW1,T2079,불타는 사람은 항상 약 50 ~ 70 천 명이 참석합니다.,N
GW1,T2079,2019 년에는 불타는 사람이 봄에있었습니다.,C
GW12,T2080,심장 멈추기는 펄스가 발견되지 않을 때 노인에서 발생합니다.,E
GW12,T2080,심장 정지는 의식 상실과 매우 낮은 칼륨을 포함 할 수 있습니다.,N
GW12,T2080,심장 마비의 생존율은 병원 밖의 사람들에게 더 높습니다.,C
GW86,T2080,심장마비로 인한 사망률은 75~90%에 이릅니다.,E
GW86,T2080,체중을 잃는 것은 심장 마비의 위험을 줄입니다.,N
GW86,T2080,병원 내 심장마비 사망률은 병원 외부 사망률보다 높다.,C
GW28,T2080,심장 정지는 심장이 기능을 멈추고 생존 확률이 낮은 의료 조건입니다.,E
GW28,T2080,심장 정지는 여성보다 남성에게 더 많이 발생합니다.,N
GW28,T2080,심장 정지는 병원 밖의 모든 경우에 치명적입니다.,C
GW52,T2081,‘카타르트’는 개발하는 데 시간이 걸린다.,E
GW52,T2081,‘카타락’은 완전히 예방할 수 있다.,N
GW52,T2081,카타락은 단지 몇 백만 명의 사람들에서 발생합니다.,C
GW28,T2081,수백만 명의 사람들이 카타르타를 앓고 있지만 치료할 수 있습니다.,E
GW28,T2081,“카타라이트”는 치료하기에 비싸다.,N
GW28,T2081,카타락은 매우 일반적이거나 이해되지 않습니다.,C
GW86,T2081,카타락은 하나 이상의 방법으로 치료할 수 있습니다.,E
GW86,T2081,카타르락은 보통 눈이 멀어지게 만듭니다.,N
GW86,T2081,카타르담은 갑자기 일어난다.,C
GW105,T2082,뇌졸중은 평생 지속되는 어린 시절의 질병입니다.,E
GW105,T2082,치료의 가장 효과적인 형태는 정형 수술입니다.,N
GW105,T2082,뇌 마비는 인구의 거의 1/4에 영향을 미칩니다.,C
GW74,T2082,"나쁜 조정, 보통 뇌 마비의 결과로 어린 시절에 처음 발생합니다.",E
GW74,T2082,단단한 근육은 항상 공격과 동반됩니다.,N
GW74,T2082,증상보다 합병증이 더 많다.,C
GW28,T2082,뇌 마비는 어린 시절 초기에 나타나는 신경 질환입니다.,E
GW28,T2082,뇌졸중은 백신 접종과 관련이 있습니다.,N
GW28,T2082,뇌 마비는 성인기에 도달하기 전에 치유 될 수 있습니다.,C
GW52,T2083,Cerium는 1830 년대에 처음 발견되었습니다.,E
GW52,T2083,Cerium는 현재 광범위하게 사용할 수 있습니다.,N
GW52,T2083,Cerium는 발견 된 최초의 20 개 원소 중 하나였습니다.,C
GW28,T2083,발견 후 Cerium를 고립하는 데 35 년이 걸렸습니다.,E
GW28,T2083,“Cerium”는 유럽인들이 먼저 발견했습니다.,N
GW28,T2083,Cerium는 원소를 발견 한 과학자 중 한 명을 따서 명명되었습니다.,C
GW4,T2083,Cerium는 고립 될 수 있기 전에 발견되었습니다.,E
GW4,T2083,원소 Cerium는 매우 반응성으로 알려져 있습니다.,N
GW4,T2083,원소 Cerium는 그것을 발견 한 사람의 이름을 따서 명명되었습니다.,C
GW86,T2084,중국 새해는 항상 2 월 20 일 또는 이전에 축하됩니다.,E
GW86,T2084,중국의 새해는 비중국인보다 민족 중국인들이 더 많이 축하합니다.,N
GW86,T2084,중국의 새해는 매년 같은 날에 축하됩니다.,C
GW105,T2084,‘중국의 새해’는 봄에 일어난다.,E
GW105,T2084,더 많은 부처님들이 중국의 새해를 축하합니다.,N
GW105,T2084,중국의 새해는 매년 동일한 동물을 축하합니다.,C
GW52,T2084,2019년 ‘중국 새해’의 상징은 ‘돼지’입니다.,E
GW52,T2084,중국의 새해는 모두에게 동일한 전통입니다.,N
GW52,T2084,중국 새해는 2 년마다 동일한 동물이 있습니다.,C
GW28,T2085,크리스마스는 많은 기독교인이 축하하는 크리스마스입니다.,E
GW28,T2085,크리스마스는 세계에서 가장 유명한 휴일입니다.,N
GW28,T2085,크리스마스는 12 월 25 일에 전 세계적으로 축하됩니다.,C
GW52,T2085,크리스마스는 세계적으로 축하받는 축제입니다.,E
GW52,T2085,크리스마스는 전 세계적으로 동일한 전통을 가지고 있습니다.,N
GW52,T2085,크리스마스는 모두에게 같은 날입니다.,C
GW107,T2085,크리스마스는 매년 축하됩니다.,E
GW107,T2085,크리스마스는 백인들만이 축하한다.,N
GW107,T2085,크리스마스는 부처님의 생일입니다.,C
GW4,T2086,2.2 & 2.5 엔진은 AMC 엔진으로 대체되었습니다.,E
GW4,T2086,수백만 개의 2.2 & 2.5 엔진이 생산되었습니다.,N
GW4,T2086,2.2 & 2.5 엔진은 디젤로 실행되었습니다.,C
GW74,T2086,Piston stroke is longer than Cylinder bore (피스톤 스트로크는 실린더 드로어보다 길다),E
GW74,T2086,1995년에 생산된 대부분의 2.2 & 2.5 엔진은 멀티 포인트 연료 주입이 가능하다.,N
GW74,T2086,피스톤 스트로크는 실린더 버리보다 최대 20mm 더 길다.,C
GW63,T2086,크라이슬러 2.2 및 2.5 엔진의 블록 재료와 헤드 재료는 다릅니다.,E
GW63,T2086,단일 포인트 연료 주입은 크라이슬러 2.2 및 2.5 엔진에서만 사용됩니다.,N
GW63,T2086,크라이슬러 인라인 2.2 엔진의 생산은 여전히이 날짜까지 계속됩니다.,C
GW28,T2087,Cincinnati Bell Connector는 오하이오 주 Cincinnati에 위치한 전기 자동차 라인입니다.,E
GW28,T2087,Cincinnati Bell Connector는 스트리트카 당 100명의 승객을 수용 할 수 있습니다.,N
GW28,T2087,Cincinnati Bell Connector는 디젤로 작동합니다.,C
GW106,T2087,“신시나티 벨 커넥터”는 2016년 여름에 개장했다.,E
GW106,T2087,Cincinnati Bell Connector는 Cincinnati 도시 내에서 전적으로 작동합니다.,N
GW106,T2087,Cincinnati Bell Connector는 동일한 회사 또는 지배 기관에 의해 소유되고 운영됩니다.,C
GW74,T2087,Cincinnati Bell Connector에 대한 서비스보다 더 많은 역이 있습니다.,E
GW74,T2087,센시나티 벨 커넥터가 2016 년 9 월 9 일에 열렸을 때 18 개의 역이있었습니다.,N
GW74,T2087,라인 번호는 역 번호와 동일합니다.The line number is equal to the number of stations,C
GW28,T2088,시민 서비스 시험은 공무원으로 일하고자하는 인도 졸업생과 시민을위한 표준화 된 시험입니다.,E
GW28,T2088,여성보다 더 많은 남성들이 시민 서비스 시험을 치른다.,N
GW28,T2088,시민 서비스 시험은 신청하는 모든 사람에게 열려 있습니다.,C
GW1,T2088,시민 서비스 시험은 20 세기 초반에 처음으로 주어졌습니다.,E
GW1,T2088,영어는 시민 서비스 시험의 첫 번째 섹션입니다.,N
GW1,T2088,시민 서비스 시험은 반년마다 제공됩니다.,C
GW52,T2088,시민 서비스 시험은 1920 년대로 거슬러 올라갑니다.,E
GW52,T2088,시민 서비스 시험은 매년 높은 참여율을 가지고 있습니다.,N
GW52,T2088,시민 서비스 시험에 대한 자격률은 높습니다.,C
GW1,T2089,임상 제약 과학자와 관련된 여러 직업이 있습니다.,E
GW1,T2089,임상 제약 과학자는 원래 약국 과학자로 알려져있었습니다.,N
GW1,T2089,임상 제약 과학자는 학사 학위를 필요로합니다.,C
GW52,T2089,클리닉 제약 과학자는 여러 능력을 필요로합니다.,E
GW52,T2089,클리닉 제약 과학자는 사용할 수있는 일자리 측면에서 상승하고 있습니다.,N
GW52,T2089,클리닉 제약 과학자는 학술 분야에만 포함됩니다.,C
GW28,T2089,높은 수준의 교육은 클리닉 제약 과학자가되기 위해 필요합니다.,E
GW28,T2089,클리닉 제약 과학자는 잘 지불 된 직업입니다.,N
GW28,T2089,클리닉 제약 과학자는 학계에서만 고용됩니다.,C
GW106,T2090,현대의 클라우드는 중세의 법원 지스터에서 유래합니다.,E
GW106,T2090,대부분의 클라우드는 미미입니다.,N
GW106,T2090,"오늘날, clowns는 서커스 행동에서만 출연 할 수 있습니다.",C
GW52,T2090,미국의 첫 번째 대통령 이후로 ‘클로우’는 존재해 왔습니다.,E
GW52,T2090,Clown은 수년간 인기를 얻었습니다.,N
GW52,T2090,Clown은 이전의 행위와 관련이 없습니다.,C
GW60,T2090,Jesters는 mimes의 조상입니다.,E
GW60,T2090,코미디언은 19세기에 존재했다.,N
GW60,T2090,‘클로워’는 언제나 말을 하는 것을 의미한다.,C
GW4,T2091,J4 College Park-Bethesda MetroExtra 라인은 하루에 20 번 이상 운행됩니다.,E
GW4,T2091,J4 College Park-Bethesda MetroExtra 라인은 많은 여행 시간을 절약합니다.,N
GW4,T2091,J4 College Park-Bethesda MetroExtra 라인은 기차 라인입니다.,C
GW12,T2091,J4 College Park–Bethesda MetroExtra 라인은 메트로버스 시스템의 일부이며 몽고메리 주차장입니다.,E
GW12,T2091,J4 College Park-Bethesda MetroExtra 라인은 2002 년 말에 서비스가 시작되었습니다.,N
GW12,T2091,J4 College Park-Bethesda MetroExtra 라인은 하루 종일 운행됩니다.,C
GW52,T2091,J4 College Park-Bethesda MetroExtra 라인은 20 분마다 운행됩니다.,E
GW52,T2091,J4 College Park-Bethesda MetroExtra 라인은 결코 개조되지 않았습니다.,N
GW52,T2091,J4 College Park-Bethesda MetroExtra 라인은 하루 종일 운행됩니다.,C
GW28,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 워싱턴 D.C. 지하철 지역을 제공하는 버스 경로였다.",E
GW28,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 모든 버스에 와이파이를 제공했습니다.",N
GW28,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 24 시간 서비스가 여전히 작동합니다.",C
GW4,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 하루에 20 번 이상 운행되었습니다.",E
GW4,T2092,"16G, 16H Columbia Pike-Pentagon City 라인은 사람들이 교통 시간에 시간을 절약하는 데 도움이되었습니다.",N
GW4,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 오늘도 계속 작동합니다.",C
GW52,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 2003 년에 서비스를 시작했습니다.",E
GW52,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인은 동일한 경로 길이를 가지고 있습니다.",N
GW52,T2092,"16G, 16H 콜롬비아 파이크 - 펜타곤 시티 라인 철도는 계속 운영됩니다.",C
GW63,T2093,2018 년부터 2021 년까지 콜럼버스의 날은 10 월 15 일 전에 관찰되었습니다.,E
GW63,T2093,콜럼버스의 날은 10 월에만 관찰됩니다,N
GW63,T2093,콜럼버스 날은 2018 년에 두 번 관찰되었습니다.,C
GW1,T2093,‘콜럼버스의 날’은 일년에 한 번이다.,E
GW1,T2093,미국에서 ‘콜럼버스의 날’을 축하하기 시작했다.,N
GW1,T2093,콜럼버스의 날은 1492년에 처음으로 축하되었다.,C
GW19,T2093,"크리스토퍼 콜럼버스, 콜럼버스의 날에 명예를받은 탐험가는 이탈리아 출신이었다.",E
GW19,T2093,콜럼버스의 날은 항상 10 월 동안 축하되었습니다.,N
GW19,T2093,콜럼버스의 날은 여름의 비공식적인 끝을 나타냅니다.,C
GW52,T2094,CAT에는 부정적인 범위 값이 있습니다.,E
GW52,T2094,고양이는 아시아 전역에서 일어납니다.,N
GW52,T2094,고양이의 점수는 평생 동안 좋습니다.,C
GW106,T2094,공통 입학 시험은 인도 전역 300 개 이상의 장소에서 제공됩니다.,E
GW106,T2094,CAT 시험은 보통 매년 12월에 제공됩니다.,N
GW106,T2094,CAT 시험은 대학원에 참석하고자하는 모든 인도 학부생에게 요구됩니다.,C
GW28,T2094,공통 입학 시험은 인도 비즈니스 스쿨 입학을 위해 사용되는 인도 표준 시험입니다.,E
GW28,T2094,공통 입학 시험은 미국에서 사용되는 GMAT 시험보다 어렵습니다.,N
GW28,T2094,공통 입학 시험은 미국 기반 비즈니스 스쿨에 의해 받아 들여집니다.,C
GW106,T2095,매년 적어도 3 백만 명의 사람들이 손을 씻으면 분홍색 눈을 피할 수 있습니다.,E
GW106,T2095,핑크 눈은 매년 안과 의사가 가장 많이 진단하는 질병입니다.,N
GW106,T2095,핑크 눈과 관련된 증상은 미국에서 한 달까지 지속될 수 있습니다.,C
GW4,T2095,협절염은 사람들의 눈 색깔을 변화시킵니다.,E
GW4,T2095,협절염은 사람들에게 쉽게 전달 될 수 있습니다.,N
GW4,T2095,협절염은 그것으로 감염된 대부분의 사람들을 죽이는 것을 끝내고 있습니다.,C
GW28,T2095,Conjunctivitis는 눈에 영향을 미치는 의료 조건입니다.,E
GW28,T2095,Conjunctivitis는 한 사람에게서 다른 사람에게 전달 될 수 있습니다.,N
GW28,T2095,협절염은 유전적이며 부모로부터 자녀에게 전달됩니다.,C
GW4,T2096,Crohn의 질병은 위장 문제를 일으키는 것입니다.,E
GW4,T2096,Crohn의 질병은 사람들을 일찍 죽게 만듭니다.,N
GW4,T2096,‘크론 병’은 담배로 치유될 수 있다.,C
GW28,T2096,Crohn의 질병은 젊은 성인에서 나타날 수 있으며 복부 통증과 설사와 관련이 있습니다.,E
GW28,T2096,Crohn의 질병은 여성보다 남성에 비례하게 영향을 미칩니다.,N
GW28,T2096,“크론 병”은 약물로 신속하게 치유됩니다.,C
GW52,T2096,Crohn의 질병은 20 년대에 공통적 인 발병을 가지고 있습니다.,E
GW52,T2096,Crohn의 질병은 수년간 증가하는 빈도를 보여주었습니다.,N
GW52,T2096,Crohns Disease사람들은 더 짧은 수명을 가지고 있지 않습니다.,C
GW86,T2097,Cumulonimbus 구름은 일반적으로 비와 관련이 있습니다.,E
GW86,T2097,Calvus 구름은 cumulonimbus 구름의 가장 일반적인 종입니다.,N
GW86,T2097,Cumulonimbus 구름은 여러 종류에서 발견됩니다.,C
GW4,T2097,"Cumulonimbus Cloud는 일반적으로 50,000 피트 미만입니다.",E
GW4,T2097,Cumulonimbus Cloud는 종종 비를 가질 수 있습니다.,N
GW4,T2097,Cumulonimbus Cloud는 일반적으로 우주에 가깝습니다.,C
GW12,T2097,"Cumulonimbus Cloud, 부족 Cumulonimbus에서, 짧은 Cb입니다.",E
GW12,T2097,가족 C는 Cumulonimbus Cloud의 고급 분류입니다.,N
GW12,T2097,Cumulonimbus Cloud는 낮은 강수량과 관련이 있습니다.,C
GW12,T2098,쿠싱 증후군은 매년 적어도 2 백만 명의 사람들에게 영향을줍니다.,E
GW12,T2098,Hyperadrenocorticism은 사람에게 나타나기 위해 20-50 년이 걸립니다.,N
GW12,T2098,Endocrinology는 hypercortisolism에 대한 또 다른 이름입니다.,C
GW105,T2098,Cushing 증후군의 치료를 원하는 환자는 내분비 학자에게 가야합니다.,E
GW105,T2098,Cushing 증후군을 가진 대부분의 사람들은 여드름을 가지고 있습니다.,N
GW105,T2098,Cushing 증후군은 어린이들에게 가장 흔합니다.,C
GW28,T2098,수백만 명의 사람들이 Cushing 증후군에 의해 영향을 받지만 성공적으로 치료 될 수 있습니다.,E
GW28,T2098,Cushing 증후군 치료는 매우 저렴합니다.,N
GW28,T2098,Cushing 증후군은 주로 어린이에게 영향을 미치며 치명적입니다.,C
GW86,T2099,Debian의 새로운 버전은 작년에 출시되었습니다.,E
GW86,T2099,Debian의 새로운 버전은 매년 9 월에 출시됩니다.,N
GW86,T2099,Debian은 12 개 이상의 플랫폼과 호환됩니다.,C
GW74,T2099,Debian의 최신 출시는 초기 출시와 동일한 달에 발생했습니다.,E
GW74,T2099,1993년에는 75개 언어로 Debian을 사용할 수 있었다.,N
GW74,T2099,10.1 (Buster)는 초기 출시 25 년 후에 출시되었습니다.,C
GW19,T2099,오픈소스 Linux 운영 체제인 Deiban의 버전 10.1은 전 세계적으로 사용되고 있습니다.,E
GW19,T2099,오픈소스 Linux 운영 체제인 Deiban의 버전 10.1은 힌디어 언어 지원을 제공합니다.,N
GW19,T2099,2019 년 9 월에 출시 된 Deiban의 11 번째 버전은 iPhone에 대한 기본 운영 체제입니다.,C
GW4,T2100,디즈니 스카이리너는 2019 년 3 분기에 개장했습니다.,E
GW4,T2100,디즈니 스카이리너는 시간당 20 마일 이상 이동합니다.,N
GW4,T2100,‘디즈니 스카이리너’는 디즈니랜드에 있다.,C
GW28,T2100,Disney Skyliner는 미국에서 작동하는 교통 시스템입니다.,E
GW28,T2100,디즈니 스카이리너에있는 한 개의 곤골은 한 번에 10 명을 수용 할 수 있습니다.,N
GW28,T2100,디즈니 스카이리너는 전 세계 여러 디즈니 월드 공원에서 10 년 이상 운영되어 왔습니다.,C
GW1,T2100,디즈니 스카이리너는 2019 년 가을에 개장했습니다.,E
GW1,T2100,디즈니 스카이리너는 Doppelmayr Garaventa 그룹 시스템을 사용하는 첫 번째입니다.,N
GW1,T2100,디즈니 스카이리너는 미국 서부 해안에 위치하고 있습니다.,C
GW86,T2101,Diwali는 때때로 다른 이름으로 알려져 있습니다.,E
GW86,T2101,Diwali는 보통 10 월에 관찰됩니다.,N
GW86,T2101,Diwali는 매년 같은 날짜에 관찰됩니다.,C
GW1,T2101,Diwali는 가을에 축하됩니다.,E
GW1,T2101,Diwali는 역사상 처음으로 Deepavali라고 불렸다.,N
GW1,T2101,Diwali는 12 개가 넘는 다른 휴일과 직접 관련이 있습니다.,C
GW12,T2101,Diwali는 일부 불교인들이 관찰하는 종교적인 휴일입니다.,E
GW12,T2101,Deepavali는 가정 장식과 선물로 축하되는 계절 휴일입니다.,N
GW12,T2101,Diwali에 대한 2019 날짜는 모두 10 월 초에 발생합니다.,C
GW12,T2102,Dongzhi 축제는 중국인에 의해 관찰되며 Tang-cheh라고도합니다.,E
GW12,T2102,Dongzhi 축제는 12 월에 일어나는 연례 축제입니다.,N
GW12,T2102,Dongzhi 축제는 12 월 첫 주 동안 겨울 태양을 표시합니다.,C
GW52,T2102,Dongzhi는 선조들의 축제입니다.,E
GW52,T2102,Dongzhi는 수세기 동안 존재해 왔습니다.,N
GW52,T2102,축제는 매년 같은 날에 시작됩니다.,C
GW28,T2102,Dongzhi Festival는 겨울 태양을 기념하는 연례 축제입니다.,E
GW28,T2102,Dongzhi 축제는 수천 년 동안 축하되었습니다.,N
GW28,T2102,Dongzhi 축제는 아시아와 유럽 전역에서 축하됩니다.,C
GW52,T2103,"더워드 증후군은 매년 25,000 명 이상의 사망을 초래합니다.",E
GW52,T2103,더워드 증후군은 수년 동안 주파수로 증가했습니다.,N
GW52,T2103,다우 증후군은 매년 10 백만 명의 사람들에게 영향을 미칩니다.,C
GW106,T2103,‘다우 증후군’은 염색체 질환이다.,E
GW106,T2103,대부분의 경우 더워드 증후군은 어머니가 출생시 40 세 이상인 경우에 발생합니다.,N
GW106,T2103,더워드 증후군은 가족 세대 당 한 명의 어린이에서만 발생할 정도로 드문 경우입니다.,C
GW4,T2103,다운 증후군은 21번째 염색체에 있습니다.,E
GW4,T2103,더워드 증후군은 일반적으로 정자를 통해 전달됩니다.,N
GW4,T2103,다우 증후군은 전 세계 인구의 1 %에 영향을 미칩니다.,C
GW12,T2104,독일에 위치한 Duisburg-Quakenbrück 철도는 Bahnstrecke Duisburg-Quakenbrück로도 알려져 있습니다.,E
GW12,T2104,"173km의 선 길이로, Duisburg-Quakenbrück 철도는 그와 관련된 네 개의 선 번호 미만이 있습니다.",N
GW12,T2104,Duisburg-Quakenbrück 철도의 경로 번호는 경로 길이보다 작습니다.,C
GW86,T2104,Duisburg-Quakenbrück 철도의 열차는 전기 공급 장치에 의해 공급됩니다.,E
GW86,T2104,Duisburg-Quakenbrück 철도는 독일의 정확히 5 개 도시를 통과합니다.,N
GW86,T2104,Duisburg-Quakenbrück 철도는 173 마일의 길이를 가지고 있습니다.,C
GW52,T2104,Duisburg-Quakenbrück 철도는 100마일 이상 걸립니다.,E
GW52,T2104,Duisburg-Quakenbrück 철도는 전기 철도입니다.,N
GW52,T2104,Duisburg-Quakenbrück 철도는 시간당 60 마일을 달린다.,C
GW106,T2105,"청력 및 / 또는 시력 문제를 배제 한 후, 읽기 어려움이있는 학교 나이의 어린이의 10 % 미만이 dyslexia로 고통받습니다.",E
GW106,T2105,dyslexia를 진단받은 대부분의 아이들은 동시에 ADHD를 앓습니다.,N
GW106,T2105,Dyslexia는 특정 약물의 사용으로 치료할 수 있습니다.,C
GW74,T2105,읽기 어려움을 겪는 증상은 보통 학교 나이에 처음 나타납니다.,E
GW74,T2105,관심 결핍 hyperactivity disorder will cause 읽기 어려움,N
GW74,T2105,Dyslexia는 학교 연령의 어린이의 10 %에서 발생합니다.,C
GW95,T2105,사람들은 일반적으로 고등학교를 졸업하기 전에 dyslexia를 진단합니다.,E
GW95,T2105,Dyslexic 학생들은 하나의 가르침 방법을 필요로합니다.,N
GW95,T2105,Dyslexia는 사람에서 사람으로 전염 될 수 있습니다.,C
GW12,T2106,유월절은 예수님의 부활을 기념하는 종교적인 축제입니다.,E
GW12,T2106,EasterEgg 장식은 Easter축제의 일부입니다.,N
GW12,T2106,2018 년과 2019 년에 유월절을 축하하는 날짜는 동일합니다.,C
GW1,T2106,월요일은 12 개가 넘는 다른 휴일과 관련이 있습니다.,E
GW1,T2106,매년 ‘월요일’의 날짜가 바니다.,N
GW1,T2106,‘봄’은 보통 여름에 있다.,C
GW28,T2106,매년 다른 날짜에 떨어지는 예스입니다.,E
GW28,T2106,교회 참석은 월절에 필요합니다.,N
GW28,T2106,매년 4월에 나오는 ‘예스’가 있다.,C
GW86,T2107,“Eid al-Fitr”는 라마단 후에 일어납니다.,E
GW86,T2107,2020년에는 5월 24일에 ‘에이드 알 피트르(Eid al-Fitr)’가 열릴 예정이다.,N
GW86,T2107,Eid al-Fitr는 매년 같은 달에 축하됩니다.,C
GW89,T2107,Eid al-Fitr는 2019 년에 다른 국가에서 다른 날짜에 발생했습니다.,E
GW89,T2107,Eid al-Fitr는 2020 년 5 월 24 일과 5 월 25 일에 개최됩니다.,N
GW89,T2107,“Eid al-Fitr”는 라마단의 시작을 나타냅니다.,C
GW28,T2107,무슬림들에게 Eid al-Fitr는 라마단의 금식의 끝을 의미합니다.,E
GW28,T2107,Eid al-Fitr는 달콤한 케이크로 축하됩니다.,N
GW28,T2107,Eid al-Fitr는 매년 같은 날에 축하됩니다.,C
GW4,T2108,에미레이트 항공은 길이가 1 마일 미만입니다.,E
GW4,T2108,에미레이트 항공은 건설에 몇 년이 걸렸습니다.,N
GW4,T2108,에미레이트 항공은 매년 1 백만 명 미만의 승객을 운반합니다.,C
GW106,T2108,에미레이트 항공은 영국에서 전적으로 운영됩니다.,E
GW106,T2108,에미레이트 항공은 최대 12 m / s의 속도를 할 수 있지만 공식적으로 6 m / s에서만 작동합니다.,N
GW106,T2108,에미레이트 항공은 그리니치 교통국에 의해 운영됩니다.,C
GW74,T2108,Gondola 엘리베이터의 라인 길이는 가장 높은 고도의 12 배입니다.,E
GW74,T2108,몽골은 에미레이트 그리니치 반도와 에미레이트 로얄 도크 사이의 300 피트 반도에 도달합니다.,N
GW74,T2108,"오픈한지 10년 만에 탑승률은 1,314,783였다.",C
GW28,T2109,병은 통제 할 수없는 발작을 일으키는 신경 질환입니다.,E
GW28,T2109,병은 건강한식이 요법과 명상으로 관리 할 수있는 상태입니다.,N
GW28,T2109,병은 기름과 자극으로 치료할 수 있습니다.,C
GW4,T2109,병은 한 사람의 평생을 지속하는 결말을 맺습니다.,E
GW4,T2109,질병 전염증은 일반적으로 환자에 의해 관리 할 수 있습니다.,N
GW4,T2109,질병 병은 항상 명확한 출발점이 있습니다.,C
GW89,T2109,적어도 6 개의 가능한 원인으로 전염병이 발생할 수 있습니다.,E
GW89,T2109,매년 전염병 사망자 수가 줄어든다.,N
GW89,T2109,에피플레이스는 환자의 80 %에서 통제 할 수 있습니다.,C
GW1,T2110,에티오피아 항공 302편에 탑승한 모든 승객이 사망했다.,E
GW1,T2110,“에티오피아 항공 302편”의 조사는 거의 완료되었습니다.,N
GW1,T2110,에티오피아 항공 302편이 2019년 여름에 추락했다.,C
GW74,T2110,승객보다 사망자가 더 많았다.,E
GW74,T2110,에티오피아 항공은 항상 보잉 737 맥스 8을 사용합니다.,N
GW74,T2110,승무원 중 누구도 사망자의 일부가 아니었다.,C
GW19,T2110,에티오피아 항공 302편은 이륙 직후 추락한 국제 항공편이다.,E
GW19,T2110,에티오피아 항공 302편의 추락 사고는 이 항공사의 역사상 최악의 항공 사고였다.,N
GW19,T2110,에어버스(Airbus)는 에티오피아 항공기 302편 추락 사고에 책임이 있다고 판결했다.,C
GW28,T2111,‘유로피움’은 자연스럽게 발생하는 요소이다.,E
GW28,T2111,유로피움은 유럽 남성 과학자에 의해 발견되고 고립되었습니다.,N
GW28,T2111,Europium은 실험실에서 합성으로 만들어진 인간이다.,C
GW52,T2111,유로피움은 20 세기 전반에 발견되었습니다.,E
GW52,T2111,‘유럽’은 흔히 볼 수 있는 요소이다.,N
GW52,T2111,Europium의 녹기와 끓는 지점은 동일합니다.,C
GW86,T2111,‘유로피움’은 대륙의 이름을 따서 명명되었다.,E
GW86,T2111,Europium는 Eugène-Anatole Demarçay에 의해 명명되었습니다.,N
GW86,T2111,Europium은 약간 산성입니다.,C
GW28,T2112,‘진화적으로 안정적인 전략’은 처음으로 두 사람에 의해 제안되었다.,E
GW28,T2112,진화적으로 안정적인 전략은 진화적 게임 이론과 관련되어 있으며 나쉬 균형의 일부입니다.,N
GW28,T2112,진화적으로 안정적인 전략은 나쉬 균형과 완벽한 베이에스 균형을 포함한다.,C
GW12,T2112,Hawk-dove는 진화적으로 안정적인 전략의 한 예입니다.,E
GW12,T2112,진화적으로 안정된 전략은 나쉬 균형과 스토하스틱으로 안정된 균형의 하위 집합이다.,N
GW12,T2112,조지 R. 스미스는 진화적으로 안정된 전략을 제안했다.,C
